Date,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,TSLA
2023-03-16,153.76820373535156,100.04000091552734,99.56768798828125,29.456506729125977,203.50840759277344,270.42620849609375,25.51978874206543,184.1300048828125,154.37005612199135,100.98999786376953,100.43116647994931,29.544349342562693,204.33265175894712,270.7786685592172,25.56674868740069,185.80999755859375,149.61443315625291,95.61000061035156,94.78383404910875,27.709416819245153,194.7297336936518,257.7762805795016,23.874155298745986,178.83999633789062,150.1274913518228,95.75,95.4785816363032,27.709416819245153,196.88467873646928,259.6659278592618,24.00704616957806,180.3699951171875,76161100,84446900,65492000,75779500,50447100,54768800,583253000,121136800
2023-03-17,152.92953491210938,98.94999694824219,100.85794067382812,29.09537696838379,194.25308227539062,273.588623046875,25.70363998413086,180.1300048828125,154.64629769155513,100.66000366210938,102.06878536905513,30.25685012340821,200.49944278615354,277.40708916718296,26.37708012413153,186.22000122070312,152.21915135199143,97.45999908447266,99.34933511791077,28.73424786425932,194.07432302987556,270.5436506662001,25.646686200323746,177.3300018310547,153.99511025228628,99.79000091552734,99.50813889103078,29.202740580670582,199.16874180941005,272.4430981505929,25.960426557252433,184.52000427246094,98944600,87300200,61028500,80628500,50141100,69527400,848547000,133197100
2023-03-20,155.29745483398438,97.70999908447266,100.46094512939453,28.460960388183594,196.43780517578125,266.5391845703125,25.87849235534668,183.25,155.7118577491849,98.4800033569336,100.9869694096106,29.18322048020236,197.97705597837466,271.6794360581046,26.00238993506894,186.44000244140625,152.0908681263484,95.69999694824219,99.12107039122168,27.943665167769986,192.29673395590015,264.20893244844024,25.109131303094223,176.35000610351562,152.99859207349292,98.41000366210938,99.36919562318633,29.085617362551254,197.10315562016626,271.18988829736253,25.59372917074599,178.0800018310547,73641400,62388900,32960400,38780100,25186300,43466600,432747000,129684400
2023-03-21,157.15235900878906,100.61000061035156,104.13319396972656,27.777740478515625,200.75762939453125,268.0567321777344,26.177242279052734,197.5800018310547,157.2707512481165,100.8499984741211,104.31184443694538,28.470720939680174,202.1379864249559,269.2512297375731,26.370082793772077,198.0,154.44895412275298,98.0,100.46094362067213,27.30924774685839,196.57682729569626,263.8857762937758,25.35992270532718,188.0399932861328,155.21854884327422,98.13999938964844,100.49071743651176,28.30479619784849,201.79040829702484,269.13374307260864,26.15825895724462,188.27999877929688,73938300,58597300,42110300,55650800,31827000,34558700,547408000,153391400
2023-03-22,155.72174072265625,98.69999694824219,102.59484100341797,27.455652236938477,198.42391967773438,266.5978698730469,26.446022033691406,191.14999389648438,159.97416620924432,102.0999984741211,105.79068817140359,28.42192108190452,205.9314736873398,275.1649538209851,27.566091472465203,200.66000366210938,155.7020036632039,98.61000061035156,102.5551400509223,27.426372603931718,198.28489146099867,266.4901538517288,26.215212950904103,190.9499969482422,157.17210596561782,100.44999694824219,103.48808593193195,27.797262227806556,201.09526162702787,267.6846513230832,26.40305656588551,199.3000030517578,75701800,57475400,43427400,37415500,28477800,34873300,797295000,150376400
2023-03-23,156.8070068359375,98.70999908447266,104.80809783935547,28.334075927734375,202.86294555664062,271.8556823730469,27.16841697692871,192.22000122070312,159.39201912983532,101.05999755859375,105.50285304125943,28.46095866988316,206.43797907213462,275.184601369669,27.476161737040666,199.30999755859375,155.57370432805416,97.62000274658203,103.67664737256062,27.543492397953248,200.7477161305615,269.44711561214615,26.667833622545924,188.64999389648438,156.7083516682842,100.43000030517578,104.27214642263456,27.69965663211691,201.432932150443,272.12982794030694,27.09247988394922,195.25999450683594,67622100,57559300,40797800,43785500,27389700,36610900,564889000,144193900
2023-03-24,158.10940551757812,98.12999725341797,104.6493148803711,28.656166076660156,204.58091735839844,274.7048034667969,26.756759643554688,190.41000366210938,158.19819969843707,98.30000305175781,104.69893539038938,29.09537730527202,206.14003364990157,274.76354680040964,27.144437901398717,192.36000061035156,155.74147036488569,96.4000015258789,103.06130711614168,28.236473981906343,202.13799069467774,269.5253804360551,26.333111984663837,187.14999389648438,156.73797352277555,98.06999969482422,104.20268485711324,28.343837595436273,203.7566731929015,271.44439905318643,27.008551168176222,191.64999389648438,59196500,56095400,30393300,55912100,27716400,28172000,454920000,116312400
2023-03-27,156.1656951904297,98.04000091552734,101.69164276123047,28.480480194091797,201.4329376220703,270.6024475097656,26.508970260620117,191.80999755859375,158.62243920020293,99.33999633789062,103.97439789278444,29.01729452630721,204.43199275525842,275.57624002545316,26.977580691716717,197.38999938964844,155.76116835559435,97.08000183105469,101.16561848824847,28.382877080518664,199.9632083159738,269.7604097538673,26.343107731941966,189.94000244140625,157.80352453027854,99.06999969482422,103.83544837056961,28.665925923718298,203.3892733555036,274.63631661296625,26.814715931188335,194.4199981689453,52390300,46721300,31120900,34758200,18527200,26840200,361026000,120851600
2023-03-28,155.5441131591797,97.23999786376953,100.27236938476562,28.587846755981445,199.2879180908203,269.4764404296875,26.38806915283203,189.19000244140625,156.3729039229444,98.44000244140625,101.6817189110704,28.626886888465634,199.63549627616237,270.36742083827164,26.490984262629247,192.35000610351562,153.8964227422894,96.29000091552734,98.9920422554838,27.943666884557253,196.52720357397172,266.3628943176216,25.828534706856463,185.42999267578125,155.85984584155918,98.11000061035156,101.67179935357876,28.382880010159035,198.7615958007483,270.02473146887456,26.425039083852294,192.0,45992200,38720100,32057900,37407900,19127300,21878600,356104000,98654600
2023-03-29,158.6224365234375,100.25,100.62966918945312,30.76438331604004,203.92552185058594,274.6460876464844,26.961589813232422,193.8800048828125,158.89869507550165,100.41999816894531,101.7214187034689,31.125512402388914,204.29295036342754,275.26292259083164,27.055511611707683,195.2899932861328,157.22140670798015,98.55999755859375,99.89522061779614,29.046574912128595,201.13500169884674,272.58998112520123,26.57491207468501,189.44000244140625,157.24112870815475,98.69000244140625,101.5129944157898,29.056335409276464,202.14793034442258,273.12847169713626,26.802723367547372,193.1300048828125,51305700,49783300,28779600,85556200,18851100,25087000,393694000,123660000
2023-03-30,160.1912384033203,102.0,100.13341522216797,31.320722579956055,206.3982391357422,278.11212158203125,27.360258102416992,195.27999877929688,160.29976965443572,103.04000091552734,100.4013947056614,31.79897769251434,206.6465049204473,278.513554404513,27.4761628937449,197.3300018310547,159.1158019499735,101.01000213623047,99.03173861709708,31.04743421015485,201.4130730889809,275.5958683420122,27.079491333000313,194.4199981689453,159.37232351853436,101.55000305175781,100.15326948059464,31.0864762036799,201.9691860222498,278.2883815165173,27.206386668765525,195.5800018310547,49501700,53633400,33086200,70077600,22608300,25053400,364516000,110252200
2023-03-31,162.69729614257812,103.29000091552734,102.95211791992188,31.886810302734375,210.4698028564453,282.2732849121094,27.753934860229492,207.4600067138672,162.7959663866168,103.48999786376953,103.11091412057462,32.11129985959346,210.69820313423787,283.2230089583457,27.81088673556325,207.7899932861328,159.74724553838644,101.94999694824219,100.28228817356023,30.96934597538122,205.33566827660388,277.0840895334759,27.082491993767807,197.1999969482422,160.27016471086742,102.16000366210938,100.5403405183242,31.037667588947482,205.80240916140227,277.7988401677379,27.117462777878853,197.52999877929688,68749800,56750300,36863400,59765000,25440300,32766000,433933000,170222100
2023-04-03,163.9503173828125,102.41000366210938,103.57740020751953,32.10154342651367,211.59197998046875,281.2256164550781,27.9417781829834,194.77000427246094,164.06870961825848,103.29000091552734,103.74612355244493,32.755483778380075,212.00906469957744,282.243854280698,27.97674896673063,202.69000244140625,162.02636828199599,101.43000030517578,101.16562258542722,31.759935295631553,206.7557519682816,278.01418435050056,27.31330079051416,192.1999969482422,162.07570339841976,102.30000305175781,101.62217211579193,32.15034405617549,207.3913118002008,280.5304371238125,27.486157467758918,199.91000366210938,56976200,41135700,25035400,57038300,17924600,24883300,398716000,169545900
2023-04-04,163.41754150390625,103.94999694824219,103.9346923828125,32.30650329589844,213.2305145263672,281.17669677734375,27.430200576782227,192.5800018310547,164.61137005549932,104.19999694824219,104.78824373731965,33.02876516195409,214.73997471291952,284.3783588486716,27.97674720101981,198.74000549316406,162.90448337873613,102.11000061035156,103.25979148790408,32.05273782705385,211.06562904333202,279.6982825841674,27.28432191499647,190.32000732421875,164.37458557847017,102.75,103.54761764904539,32.06249646217338,211.90973875725146,281.2256694902647,27.942775040162378,197.32000732421875,46278300,48662500,24420100,55714100,21026400,25824300,368592000,126463800
2023-04-05,161.572509765625,101.0999984741211,103.68657684326172,32.04298400878906,210.01296997070312,278.3960266113281,26.85867691040039,185.52000427246094,162.84528654392068,103.91000366210938,105.30435068738927,32.199148256918505,213.69724056050546,281.14728273137956,26.97557842011288,190.67999267578125,159.63869962188485,100.75,102.88265348611964,31.564728904564877,208.4836595380872,277.00572765537777,26.37308045320567,183.75999450683594,162.53942989245922,103.91000366210938,104.98675068203352,32.01370065253086,212.6644465008945,279.87447046132644,26.80672004860662,190.52000427246094,51511700,45175400,28290500,39615700,19396600,22064800,515015000,133882500
2023-04-06,162.46051025390625,102.05999755859375,107.60694885253906,32.02346420288086,214.6009521484375,285.5043029785156,27.01454734802246,185.05999755859375,162.75650592852264,102.37999725341797,108.35132454892715,32.20890809091326,215.43512155529157,285.97424977654526,27.057510906173512,186.38999938964844,159.83603835658786,99.80000305175781,103.54762368954962,31.681852337663894,207.2026195802258,276.1343502576284,26.405053322399837,179.74000549316406,160.2602872813979,100.75,104.4706498559581,31.81849559445088,207.79846352965933,277.2896759756227,26.561922527602437,183.0800018310547,45390100,43808000,48711500,28551900,26104400,29770300,397654000,123857900
2023-04-10,159.86563110351562,102.16999816894531,105.64179992675781,31.740415573120117,213.26028442382812,283.34051513671875,27.556102752685547,184.50999450683594,159.86563110351562,102.19999694824219,106.78316992246287,31.974660094198757,214.16397541245755,283.5461168646444,27.59806769884347,185.10000610351562,157.94168186492254,99.56999969482422,104.33169902046775,31.42808706284891,209.19866029199588,278.758324614115,26.646858441067167,176.11000061035156,159.26377877195932,100.95999908447266,106.17775133008297,31.81849583906315,213.22056857015767,283.16425520458193,26.800729910312878,179.94000244140625,47716900,37261200,27067400,30534400,16106100,23103000,395279000,142154600
2023-04-11,158.6520538330078,99.91999816894531,104.55996704101562,31.574481964111328,212.3665771484375,276.9175720214844,27.146438598632812,186.7899932861328,160.19121311129285,101.0,105.9296231127123,32.316264804141184,214.52152253260653,280.00174680479614,27.76692318959248,189.19000244140625,158.36591919116847,99.01000213623047,103.89499326334945,31.54520233627418,211.9296269041005,275.75247584510697,27.103473133288535,185.64999389648438,160.1813521100088,100.80000305175781,105.75097264997711,31.87705177034044,213.98525990439575,279.77654407914395,27.700978013397847,186.69000244140625,47644200,60417800,26311800,27059100,16710100,27276600,314378000,115770900
2023-04-12,157.96139526367188,97.83000183105469,103.85529327392578,31.252397537231445,212.51551818847656,277.5637512207031,26.472997665405273,180.5399932861328,159.8952052146149,100.51000213623047,105.94947077272556,32.101540325723725,215.3358139520289,281.01018622412647,27.44518919596043,191.5800018310547,157.64566258721274,97.70999908447266,103.5575399759029,31.19383455334442,211.1053703067004,276.06573642239,26.426035812990722,180.30999755859375,159.0664295213536,100.4000015258789,105.78074743753035,31.98441808119869,213.34968761381884,278.83659319523866,27.347271008432646,190.74000549316406,50133100,56735000,24370300,37070800,18972200,27403400,446259000,150256300
2023-04-13,163.3484649658203,102.4000015258789,106.6243667602539,31.35976219177246,218.82147216796875,283.78106689453125,26.441024780273438,185.89999389648438,163.58526449148977,102.56999969482422,106.68391438823537,31.65256967447336,219.61591056926196,283.8398102405288,26.864672482211642,186.5,159.26376724154565,98.70999908447266,105.04628646912033,30.891267613176623,214.19379423102393,277.2505159342496,26.307137180511106,180.94000244140625,159.47096870837692,98.94999694824219,105.04628646912033,31.057192349807018,214.2335100899121,277.66171935623237,26.71179965358217,182.9600067138672,68445600,67925100,24843600,29722300,23310400,24222700,353615000,112933000
2023-04-14,163.00318908691406,102.51000213623047,108.05357360839844,31.12551498413086,219.95358276367188,280.1584167480469,26.73577880859375,185.0,164.0983626963982,103.19999694824219,108.12304836716059,31.467126827768343,220.56927712431687,282.4494967636299,26.860675005002047,186.27999877929688,161.63175682413367,101.11000061035156,106.0387904599343,30.9303106098554,216.04091116860224,277.7596206838942,26.198225472529604,182.00999450683594,162.39146059321456,102.06999969482422,106.0884185328419,31.232878600038376,216.36862385657403,281.0004245840228,26.481990027168322,183.9499969482422,49386500,51450500,26578000,24623600,21591200,20987900,395660000,96438700
2023-04-17,163.0228729248047,102.73999786376953,105.17532348632812,31.369522094726562,217.34181213378906,282.76275634765625,26.97957992553711,187.0399932861328,163.1807392768596,103.7300033569336,105.36390108383588,31.85753582668746,219.4471012647374,285.50424155811174,26.983576314494652,189.69000244140625,161.83890539432053,101.58999633789062,103.73619261199721,31.008392975585302,215.62381704396694,280.1779598756737,26.41105214594061,182.69000244140625,162.8847436304976,103.16000366210938,103.8751497069163,31.18407821695117,218.26535363457387,283.8691389960497,26.542942510363897,186.32000732421875,41516200,39919500,37571200,29601100,15481900,23836200,321471000,116662200
2023-04-18,164.24632263183594,102.30000305175781,103.71634674072266,31.066951751708984,216.37852478027344,282.34173583984375,27.644025802612305,184.30999755859375,165.17376867697192,104.19999694824219,105.74104953791142,31.681848188343167,218.91083879225266,285.6608835895026,28.086658738816173,187.69000244140625,163.43726882906975,101.5199966430664,103.28957103976354,31.018151126854903,214.71018599535682,281.0101804374834,27.334283752804854,183.5800018310547,163.8812698478859,103.94999694824219,105.69142146275153,31.65256855808052,218.38451654561058,285.4748530730522,27.510138201217032,187.14999389648438,49923000,39790500,26596400,26041400,12281000,20161800,604812000,92067000
2023-04-19,165.39083862304688,104.30000305175781,103.39875793457031,30.40325355529785,214.2036895751953,282.4201965332031,27.907804489135742,180.58999633789062,165.91375779040226,105.12000274658203,104.19276178994863,30.76438451737318,215.8223871406283,283.00763011172546,27.976747432102734,183.5,163.3287449605883,101.38999938964844,102.29708118201934,30.334931934219302,211.45290077735143,278.5919283551248,27.2093855674829,177.64999389648438,163.5852815705882,101.58000183105469,102.80325882912756,30.35445292927733,211.98916329177396,280.01159934273073,27.33827814990457,179.10000610351562,47720200,58398900,20905700,25746600,15898100,17150300,358660000,125732700
2023-04-20,164.42385864257812,103.80999755859375,104.50041961669922,30.120206832885742,211.59197998046875,280.1290283203125,27.081491470336914,162.99000549316406,165.62756290662549,105.25,105.45321956243694,30.500856931673162,215.24644522576878,282.988000624926,28.00672306467075,169.6999969482422,163.34842263690038,103.20999908447266,103.09107017022347,29.973801230314056,211.29405799455063,279.12056104553,26.977577746060568,160.55999755859375,163.87134161415506,103.52999877929688,103.13077111448514,30.022603718379475,211.99912436985045,279.2870204448904,27.648020038897844,166.1699981689453,52456400,57696900,27820800,30255100,16475400,23244400,427713000,210970800
2023-04-21,162.815673828125,106.95999908447266,104.61952209472656,29.57362937927246,211.41322326660156,279.7863464355469,27.096481323242188,165.0800018310547,164.22656472043278,108.1500015258789,105.20509398319376,30.100685067139953,211.9296203715316,280.28566483452795,27.160429263560324,166.0,162.2927547507698,105.08000183105469,103.99424168995147,29.505307759354345,208.12618651112626,277.14277656950355,26.699811611017537,161.32000732421875,162.84527188495923,106.0999984741211,104.67906972482673,30.100685067139953,208.7518211737734,279.0520247927153,26.929620174009735,164.8000030517578,58337300,86774200,25800100,28655800,17717200,21676400,345103000,123539000
2023-04-24,163.1215362548828,106.20999908447266,105.17532348632812,28.948974609375,211.3138885498047,275.8797607421875,27.01954460144043,162.5500030517578,163.38793383083043,109.2300033569336,105.83037015463859,29.64195508107446,212.43605469201742,278.9933075070845,27.34327496276754,165.64999389648438,161.70076925644653,105.06999969482422,103.9148430801148,28.90017398052806,209.24833065429874,272.89353106763554,26.64885238383688,158.61000061035156,162.79594256316088,107.66000366210938,104.69891971395418,29.407706850060094,212.19771409502508,276.19307851016646,26.990569353375054,164.64999389648438,41949600,69575600,23542800,38732500,15750900,26611000,339282000,140006600
2023-04-25,161.5823974609375,102.56999969482422,103.07122039794922,28.18766975402832,206.11026000976562,269.6625061035156,26.219207763671875,160.6699981689453,164.08846202710322,105.44999694824219,105.88992698575956,28.86112916363043,209.79451581413423,275.7133093545648,27.224372863895415,163.47000122070312,161.54292334211996,102.44999694824219,103.06129326840653,28.1779111185137,205.69317530472057,269.6135333988626,26.203222209345313,158.75,162.98342757965568,104.91000366210938,105.03637557743666,28.73424642407108,209.35758075618784,273.6670032666064,27.055512582409374,159.82000732421875,48714100,65026800,46664100,38289900,19198200,45772200,378527000,121999300
2023-04-26,161.572509765625,104.9800033569336,102.9322738647461,28.353593826293945,207.94741821289062,289.1954650878906,26.93361473083496,153.75,163.07221001839787,106.62000274658203,105.55247579876328,29.095374837087064,212.6247523316215,293.307678595242,27.307304704799684,160.6699981689453,160.625341751742,104.0999984741211,101.86037100841686,28.148628975987336,207.43103628335922,286.61066821898174,26.682823713649157,153.13999938964844,160.8818632857178,105.04000091552734,104.13319912015552,28.499999418369452,211.0259200488981,290.4976789797235,26.97957796491873,160.2899932861328,45498800,73803800,53347600,41218800,41992700,64599200,406337000,153364100
2023-04-27,166.16041564941406,109.81999969482422,106.78316497802734,29.144180297851562,236.90512084960938,298.457763671875,27.203393936157227,160.19000244140625,166.30840595665688,110.86000061035156,107.5573220173271,29.23202291741756,240.01341307215787,298.8200542217492,27.47217159023553,160.47999572753906,162.98342657757053,106.80000305175781,102.7635409974829,27.826542865986188,235.12754464190036,289.078038925907,26.60289311743897,152.3699951171875,162.98342657757053,108.16000366210938,103.66671285172822,28.06078923095398,238.22589653598078,289.78298910678797,27.340281221046943,152.63999938964844,64902300,149961200,50089200,60186200,71196500,46462600,377161000,127015200
2023-04-28,167.41342163085938,105.44999694824219,106.5350570678711,30.315410614013672,238.65292358398438,300.8369445800781,27.725955963134766,164.30999755859375,167.5811640335514,109.4800033569336,106.5449841983953,31.789212215845687,238.76214597455458,302.47201761342075,27.73494736073306,165.0,165.63747792316207,104.33000183105469,104.3019297473879,30.071403763279058,234.1146180934489,296.96950473874074,27.048517616065947,157.32000732421875,166.23933019675923,107.7300033569336,106.2373113017825,31.213355899182034,237.35199823747706,297.65488365834915,27.202390959322397,160.89999389648438,55275900,130715900,36139800,80252400,39554000,36469600,292216000,122515800
2023-05-01,167.32464599609375,102.05000305175781,106.39610290527344,29.57362937927246,241.49307250976562,299.17242431640625,28.885990142822266,161.8300018310547,168.17315888477142,105.2300033569336,107.18017959460664,30.491095653546697,242.30739150873902,302.14888305967634,29.033867945647167,163.27999877929688,166.38733892318547,101.81999969482422,106.018955255746,29.554110246170513,234.81970255318063,298.7709915681672,27.75692944439326,158.8300018310547,167.01878932487827,104.94999694824219,106.03880194374992,30.3642129110737,236.9647072896465,300.5529525833872,27.816879080883538,163.1699981689453,52472900,74728100,26681700,36918500,29143900,21294100,570329000,109015000
2023-05-02,166.2886505126953,103.62999725341797,104.53020477294922,29.056337356567383,237.58042907714844,299.0255432128906,28.18657112121582,160.30999755859375,168.07448533412125,103.9000015258789,106.3961039226054,29.846919062283263,243.2210203916547,302.71672228103625,28.812052594905946,165.49000549316406,165.30200842691818,101.1500015258789,102.93227756090715,29.036816360963385,237.3321632942295,297.5569000465208,28.059677690450954,158.92999267578125,167.81794875664258,101.47000122070312,106.33655628584265,29.573630708701103,241.4930850874803,301.3264234827943,28.65618201325228,161.8800048828125,48425700,73469400,30997200,33463400,24350100,26404400,402730000,128259700
2023-05-03,165.2132110595703,103.6500015258789,104.61952209472656,29.915241241455078,235.38577270507812,298.0366516113281,27.778913497924805,160.61000061035156,168.6368602354505,105.95999908447266,106.68391818406765,30.3642148405713,240.07303229342506,302.1586351255935,28.34344486027376,165.0,164.92709148440827,103.27999877929688,104.17289215243281,29.524830630239645,231.13546335592423,297.7331344095427,27.449187603389927,159.91000366210938,167.23583030731814,103.73999786376953,104.7386173549269,29.90548074347161,237.80884937482688,300.2102447245278,27.81688204976608,160.00999450683594,65136000,65051900,21795400,45554500,34463900,22360800,383387000,119728000
2023-05-04,163.5753936767578,104.0,103.90493774414062,30.61595916748047,231.9001007080078,299.0255432128906,27.53911018371582,161.1999969482422,164.8086963510818,105.38999938964844,104.8081097655528,31.0863703868526,236.54762876971571,301.3264234827943,27.835862505345435,162.9499969482422,162.11516752574818,103.30999755859375,103.19033577386429,29.773137664169386,231.3141819593542,297.05755180847615,27.21737709983822,159.64999389648438,162.68742177323023,104.04000091552734,104.69893404386158,29.83194046852692,234.42247432943262,299.8381792845817,27.628035065257887,162.7100067138672,81235400,45345500,23419500,46104000,17889400,22519900,321850000,95108500
2023-05-05,171.25148010253906,105.66000366210938,104.7783203125,30.370952606201172,231.16522216796875,304.15606689453125,28.656187057495117,170.05999755859375,171.97172463520235,105.76000213623047,105.08599317017097,30.78256288390154,233.05203595567318,305.4484803627257,28.731123640899572,170.7899932861328,168.4790030974248,103.55000305175781,103.32926989883089,30.11614606579161,228.25555462179068,297.9094316778868,27.707975614848607,163.50999450683594,168.6960655683585,104.2699966430664,104.03394463322047,30.753161482191516,230.628974772949,299.32913236517106,27.802896049466895,163.97000122070312,113453200,56951700,26639300,35024600,27000500,28197100,361494000,107607300
2023-05-08,171.18240356445312,105.83000183105469,106.96182250976562,30.15534782409668,231.65185546875,302.19781494140625,29.126792907714844,171.7899932861328,171.5277343198539,106.0999984741211,107.15040011064862,30.22394922525371,233.98554488249752,303.7154308682789,29.19573585601291,173.8000030517578,169.8109716539451,104.69999694824219,104.37140203396783,29.78293754746141,228.67266588724453,299.69133289455476,28.326459346526057,169.19000244140625,170.1760244116815,105.04000091552734,104.3912487209223,30.086746422939655,229.81468249897824,303.6468870133391,28.498315501122327,173.72000122070312,55962800,49430900,26511400,30882800,16400500,21318600,344979000,112249400
2023-05-09,169.4755096435547,106.62000274658203,106.54496765136719,29.49873161315918,231.75112915039062,300.5823059082031,28.54727554321289,169.14999389648438,171.22185523763014,106.79000091552734,109.32397313635732,29.96914282549875,234.24372721155098,303.55876446980983,28.94894217400301,169.82000732421875,169.30778230115573,105.16000366210938,106.3861714485516,29.31252647397343,229.47702133485248,299.90672765113413,28.426377630267304,166.55999755859375,170.73841026688106,105.4800033569336,107.57716947230122,29.773137219066594,229.85439015911044,301.5614013671875,28.875004213655114,168.9499969482422,45326900,44089400,36360100,30706500,16865600,21340800,314869000,88965000
2023-05-10,171.24160766601562,110.19000244140625,110.9119644165039,29.371326446533203,231.46316528320312,305.78131103515625,28.86101722717285,168.5399932861328,171.70533067690712,110.66999816894531,112.09304279177731,29.792737178090977,235.1077052956207,306.4568893157109,29.088828560798916,174.42999267578125,169.60377809797177,108.05000305175781,107.12061166282695,28.90091524959575,229.11953559789785,301.23832348494085,28.437369484677525,166.67999267578125,170.70882753380215,108.0999984741211,107.16031260349448,29.684935780406107,234.5317268391623,302.1684462755373,28.980916524833432,172.5500030517578,53724500,78627600,63153400,40526500,19119000,30078000,369350000,119840700
2023-05-11,171.4290771484375,112.18000030517578,115.69583129882812,28.28350067138672,234.15435791015625,303.62725830078125,28.55426788330078,172.0800018310547,172.2578529585823,113.27999877929688,117.03570601894897,29.087120263507554,236.55758411330328,304.6161542102312,28.92596062028458,173.57000732421875,169.87018071223292,110.48999786376953,113.55203326107099,28.24429880384525,230.6885771488365,299.8577649374575,28.22254475076314,166.7899932861328,171.52774738748727,111.02999877929688,114.53460704620213,29.008718397672542,231.4333745254559,303.61748766498266,28.872004608217654,168.6999969482422,49514700,74924800,78900000,47144400,20449000,31680200,322149000,103889900
2023-05-12,170.5003204345703,110.26000213623047,116.62879180908203,28.3717041015625,232.18809509277344,302.5111083984375,28.316463470458984,167.97999572753906,171.97244074298538,112.63999938964844,117.14488898483823,28.518707372033433,235.31625313958426,304.15598150729573,28.75609857922899,177.3800048828125,168.94914270667581,109.31999969482422,115.23928892825631,28.146297092975864,229.84446542827206,300.19065706993734,28.02270701560493,167.22999572753906,171.5377153905618,112.16000366210938,115.80501418168475,28.450105970430197,235.0977780320759,304.05806599089743,28.505305680587945,176.07000732421875,45533100,49852700,41102300,24153800,16161400,19774700,274222000,157849600
2023-05-15,170.00633239746094,111.19999694824219,115.63629150390625,29.204723358154297,237.2030792236328,302.990966796875,28.928956985473633,166.35000610351562,171.13265951386708,112.29000091552734,117.59151964950284,29.234124760049205,238.59336165807903,303.4217713234563,28.944944446377114,169.75999450683594,169.41352230428424,109.25,115.14004101303124,28.303100928438564,233.69756730047578,301.1600624987201,28.128623434840744,164.5500030517578,171.0832561601379,111.1500015258789,115.23928959676992,28.32270186303517,235.276534169513,302.6385066640165,28.48432681161874,167.66000366210938,37266700,53011100,36266800,28717500,20653200,16336500,293926000,105592500
2023-05-16,170.00633239746094,113.4000015258789,118.61378479003906,28.636308670043945,237.16334533691406,305.2232360839844,29.18874168395996,166.52000427246094,171.0634918034888,114.79000091552734,119.84448378697832,29.30272547676297,237.9776492286438,307.15205550564514,29.845197623603145,169.52000427246094,169.73956634795272,111.05000305175781,115.55688019785937,28.626508202974787,233.8862339585763,303.35316000473966,28.808059443130762,164.35000610351562,169.92729004665156,111.05000305175781,115.61642782881711,29.028319875818404,234.1543500950929,303.35316000473966,28.817050841568992,165.64999389648438,42110300,71472900,45035600,22812000,18163800,26730300,449405000,98288800
2023-05-17,170.61891174316406,115.5,119.93379974365234,28.29330062866211,240.80787658691406,308.10809326171875,30.152942657470703,173.86000061035156,170.85602374756016,115.83000183105469,120.75757727103849,28.96951600834132,242.1485026802214,308.5300175402266,30.17392512966197,174.5,168.37613188825594,114.22000122070312,117.99842610430477,28.107095499689855,236.4880460405073,304.9092544308229,29.405564531055397,167.19000244140625,169.65066921503973,114.88999938964844,118.71302793181175,28.930316010753835,236.79589317705327,306.4301881447826,29.559435993791354,168.41000366210938,57951600,65655200,33323600,41667300,21193100,24315000,432535000,125473600
2023-05-18,172.95059204101562,118.1500015258789,121.90889739990234,29.087120056152344,245.13766479492188,312.54327392578125,31.65169334411621,176.88999938964844,173.13831574371522,118.5999984741211,122.38529363069811,29.165521921428446,245.37599027263568,313.0535358007283,31.801568399451863,177.05999755859375,170.51021405749552,116.33999633789062,119.92389543649637,28.29330093657583,239.5169232670551,307.8333531943893,30.294821257305664,172.4499969482422,170.92517510124802,116.69000244140625,120.04299070810453,28.420703266681524,239.62616082865472,308.62815194349986,30.384746671659997,174.22000122070312,65496700,73174100,35234200,36529200,22943300,27276000,748725000,109520300
2023-05-19,173.05929565429688,116.25,121.83941650390625,29.33212661743164,243.93601989746094,312.36663818359375,31.238040924072266,180.13999938964844,174.2745399441767,118.30999755859375,125.02534358621601,29.63593361688515,246.96486539074206,312.7689485029045,31.553778528813286,181.9499969482422,172.84193292592303,115.69999694824219,121.233990329754,28.910715883440798,241.72149342165952,310.43360222955846,30.890330301104353,176.30999755859375,174.2745399441767,118.16000366210938,122.62349314866378,29.008718684013914,245.7533271934296,310.79665472761,31.509814437648227,177.1699981689453,55809500,55056300,41353400,40683000,21733600,27546700,473908000,136196700
